store_code	id	quantity	availability
GFG-LE1	16359727_76820526	1	in_stock
GFG-LE1	16359727_76820527	1	in_stock
GFG-LE1	16359727_76820528	1	in_stock
GFG-LE1	17038080_67092065	0	out_of_stock
GFG-LE1	17038080_67092066	1	in_stock
GFG-LE1	17038080_67092067	1	in_stock
GFG-LE1	17038080_67092068	1	in_stock
GFG-LE1	17038080_67092069	1	in_stock
GFG-LE1	17038080_67092070	1	in_stock
GFG-LE1	17038080_67092071	1	in_stock
GFG-LE1	17038080_67092072	1	in_stock
GFG-LE1	17038080_67092073	1	in_stock
GFG-LE1	17038080_67092074	1	in_stock
GFG-LE1	17038080_67092075	1	in_stock
GFG-LE1	17559223_80088457	1	in_stock
GFG-LE1	17559223_80088458	1	in_stock
GFG-LE1	17559223_80088459	1	in_stock
GFG-LE1	17559223_80088460	1	in_stock
GFG-LE1	17559223_80088461	1	in_stock
GFG-LE1	17559223_80088462	1	in_stock
GFG-LE1	17559223_80088463	1	in_stock
GFG-LE1	17559223_80088464	1	in_stock
GFG-LE1	17559223_80088465	1	in_stock
GFG-LE1	17559223_80088466	1	in_stock
GFG-LE1	17559223_80088467	1	in_stock
GFG-LE1	17559223_80088468	1	in_stock
GFG-LE1	17559223_80088469	1	in_stock
GFG-LE1	17559223_80088470	1	in_stock
GFG-LE1	17559223_80088471	1	in_stock
GFG-LE1	17559223_80088472	1	in_stock
GFG-LE1	17559223_80088473	1	in_stock
GFG-LE1	17559223_80088474	1	in_stock
GFG-LE1	17559223_80088475	1	in_stock
GFG-LE1	17559223_80088476	1	in_stock
GFG-LE1	17559223_80088477	1	in_stock
GFG-LE1	17559223_80088478	1	in_stock
GFG-LE1	17559223_80088479	1	in_stock
GFG-LE1	17559223_80088480	1	in_stock
GFG-LE1	17559223_80088481	1	in_stock
GFG-LE1	17559223_80088482	1	in_stock
GFG-LE1	17559223_80088483	1	in_stock
GFG-LE1	17559223_80088484	1	in_stock
GFG-LE1	17559223_80088485	1	in_stock
GFG-LE1	17559223_80088486	1	in_stock
GFG-LE1	17559223_80088487	1	in_stock
GFG-LE1	17559223_80088488	1	in_stock
GFG-LE1	17559223_80088489	1	in_stock
GFG-LE1	17559223_80088490	1	in_stock
GFG-LE1	17559223_80088491	1	in_stock
GFG-LE1	17559223_80088492	1	in_stock
GFG-LE1	17559223_80088493	1	in_stock
GFG-LE1	17559223_80088494	1	in_stock
GFG-LE1	17559223_80088495	1	in_stock
GFG-LE1	17609832_74135166	1	in_stock
GFG-LE1	17609832_74135167	1	in_stock
GFG-LE1	17609832_74135168	1	in_stock
GFG-LE1	17609832_74135169	1	in_stock
GFG-LE1	17609832_74135170	1	in_stock
GFG-LE1	17609832_74135171	1	in_stock
GFG-LE1	17609832_74135172	1	in_stock
GFG-LE1	17609832_74135173	1	in_stock
GFG-LE1	17609832_74135174	1	in_stock
GFG-LE1	18127532_80615970	1	in_stock
GFG-LE1	18127532_80615971	1	in_stock
GFG-LE1	18127532_80615972	1	in_stock
GFG-LE1	18127532_80615973	1	in_stock
GFG-LE1	18127532_80615974	1	in_stock
GFG-LE1	18127532_80615975	1	in_stock
GFG-LE1	18127532_80615976	1	in_stock
GFG-LE1	18127532_80615977	1	in_stock
GFG-LE1	18127532_80615978	1	in_stock
GFG-LE1	18127532_80615979	1	in_stock
GFG-LE1	18127532_80615980	1	in_stock
GFG-LE1	18127532_80615981	1	in_stock
GFG-LE1	18127532_80615982	1	in_stock
GFG-LE1	18127532_80615983	1	in_stock
GFG-LE1	18127532_80615984	1	in_stock
GFG-LE1	18127532_80615985	1	in_stock
GFG-LE1	18127532_80615986	1	in_stock
GFG-LE1	18127532_80615987	1	in_stock
GFG-LE1	18127532_80615988	1	in_stock
GFG-LE1	18127532_80615989	1	in_stock
GFG-LE1	18286923_63348095	1	in_stock
GFG-LE1	18286923_63348096	1	in_stock
GFG-LE1	18286923_63348097	1	in_stock
GFG-LE1	19434543	1	in_stock
GFG-LE1	20179671_85971546	1	in_stock
GFG-LE1	20179671_85971547	1	in_stock
GFG-LE1	18104465	1	in_stock
GFG-LE1	9284856	0	out_of_stock
GFG-LE1	13562392	1	in_stock
GFG-LE1	13612940	0	out_of_stock
GFG-LE1	11393982	0	out_of_stock
GFG-LE1	12023802	1	in_stock
GFG-LE1	12023792	0	out_of_stock
GFG-LE1	12023801	0	out_of_stock
GFG-LE1	12023803	0	out_of_stock
GFG-LE1	13366113	1	in_stock
GFG-LE1	13316130	0	out_of_stock
GFG-LE1	13366574	0	out_of_stock
GFG-LE1	15028187	1	in_stock
GFG-LE1	13366103	0	out_of_stock
GFG-LE1	13366105	0	out_of_stock
GFG-LE1	13787211	1	in_stock
GFG-LE1	13787212	1	in_stock
GFG-LE1	13787213	1	in_stock
GFG-LE1	13787214	1	in_stock
GFG-LE1	13787215	1	in_stock
GFG-LE1	10656024	1	in_stock
GFG-LE1	13622212	0	out_of_stock
GFG-LE1	13622228	1	in_stock
GFG-LE1	14356478	0	out_of_stock
GFG-LE1	13539413	1	in_stock
GFG-LE1	11676418	1	in_stock
GFG-LE1	12656900	0	out_of_stock
GFG-LE1	12788752	0	out_of_stock
GFG-LE1	13996882	0	out_of_stock
GFG-LE1	12846695	0	out_of_stock
GFG-LE1	13539458	1	in_stock
GFG-LE1	13402373	0	out_of_stock
GFG-LE1	13402377	0	out_of_stock
GFG-LE1	13402383	0	out_of_stock
GFG-LE1	13402391	0	out_of_stock
GFG-LE1	13757508	0	out_of_stock
GFG-LE1	13407592	0	out_of_stock
GFG-LE1	13561745	0	out_of_stock
GFG-LE1	12725849	1	in_stock
GFG-LE1	15196299	1	in_stock
GFG-LE1	13997438	1	in_stock
GFG-LE1	12656841	1	in_stock
GFG-LE1	12656893	1	in_stock
GFG-LE1	12656890	1	in_stock
GFG-LE1	12656848	1	in_stock
GFG-LE1	13080446	1	in_stock
GFG-LE1	12656892	1	in_stock
GFG-LE1	12656888	1	in_stock
GFG-LE1	12656889	1	in_stock
GFG-LE1	12656852	1	in_stock
GFG-LE1	20459193	1	in_stock
GFG-LE1	6396205	0	out_of_stock
GFG-LE1	13557518	0	out_of_stock
GFG-LE1	3553512	0	out_of_stock
GFG-LE1	4890477	1	in_stock
GFG-LE1	4890476	1	in_stock
GFG-LE1	10978393	1	in_stock
GFG-LE1	6180627	1	in_stock
GFG-LE1	5757709	0	out_of_stock
GFG-LE1	13335030	0	out_of_stock
GFG-LE1	13562416	0	out_of_stock
GFG-LE1	13562386	0	out_of_stock
GFG-LE1	13407545	0	out_of_stock
GFG-LE1	13407590	0	out_of_stock
GFG-LE1	8266521	1	in_stock
GFG-LE1	8590130	0	out_of_stock
GFG-LE1	11172358	0	out_of_stock
GFG-LE1	10840030	0	out_of_stock
GFG-LE1	10978409	0	out_of_stock
GFG-LE1	13407591	0	out_of_stock
GFG-LE1	9472335	0	out_of_stock
GFG-LE1	9038699	0	out_of_stock
GFG-LE1	9038733	0	out_of_stock
GFG-LE1	13407586	0	out_of_stock
GFG-LE1	9198749	0	out_of_stock
GFG-LE1	10400888	0	out_of_stock
GFG-LE1	10404003	0	out_of_stock
GFG-LE1	10400890	0	out_of_stock
GFG-LE1	9027495	1	in_stock
GFG-LE1	13562371	0	out_of_stock
GFG-LE1	10878069	0	out_of_stock
GFG-LE1	13539403	0	out_of_stock
GFG-LE1	13562418	1	in_stock
GFG-LE1	11159445	0	out_of_stock
GFG-LE1	11159460	0	out_of_stock
GFG-LE1	11159452	0	out_of_stock
GFG-LE1	11159475	0	out_of_stock
GFG-LE1	11163689	0	out_of_stock
GFG-LE1	12689089	0	out_of_stock
GFG-LE1	16794916	1	in_stock
GFG-LE1	9190092	0	out_of_stock
GFG-LE1	13299184	0	out_of_stock
GFG-LE1	13592231	0	out_of_stock
GFG-LE1	13334460	0	out_of_stock
GFG-LE1	13334461	0	out_of_stock
GFG-LE1	13592242	0	out_of_stock
GFG-LE1	13592328	0	out_of_stock
GFG-LE1	13592400	0	out_of_stock
GFG-LE1	13592294	0	out_of_stock
GFG-LE1	13592331	1	in_stock
GFG-LE1	11164137	1	in_stock
GFG-LE1	11061715	1	in_stock
GFG-LE1	11164155	0	out_of_stock
GFG-LE1	11164162	0	out_of_stock
GFG-LE1	11164165	0	out_of_stock
GFG-LE1	10264005	0	out_of_stock
GFG-LE1	9089675	1	in_stock
GFG-LE1	9189457	1	in_stock
GFG-LE1	12847453	0	out_of_stock
GFG-LE1	9189712	0	out_of_stock
GFG-LE1	20267138	1	in_stock
GFG-LE1	10263903	0	out_of_stock
GFG-LE1	10263898	1	in_stock
GFG-LE1	10263999	0	out_of_stock
GFG-LE1	10264003	0	out_of_stock
GFG-LE1	17701552	0	out_of_stock
GFG-LE1	9174484	0	out_of_stock
GFG-LE1	9174486	0	out_of_stock
GFG-LE1	8963247	0	out_of_stock
GFG-LE1	9089743	0	out_of_stock
GFG-LE1	9089744	0	out_of_stock
GFG-LE1	10130345	0	out_of_stock
GFG-LE1	9280617	0	out_of_stock
GFG-LE1	10130351	0	out_of_stock
GFG-LE1	13601132	0	out_of_stock
GFG-LE1	9183119	0	out_of_stock
GFG-LE1	9189417	0	out_of_stock
GFG-LE1	13609474	1	in_stock
GFG-LE1	12204205	0	out_of_stock
GFG-LE1	12204209	0	out_of_stock
GFG-LE1	12204214	0	out_of_stock
GFG-LE1	13609496	0	out_of_stock
GFG-LE1	11184988	0	out_of_stock
GFG-LE1	9183339	0	out_of_stock
GFG-LE1	13036238	0	out_of_stock
GFG-LE1	13036242	0	out_of_stock
GFG-LE1	13578085	0	out_of_stock
GFG-LE1	11047922	0	out_of_stock
GFG-LE1	11760622	0	out_of_stock
GFG-LE1	12738717	0	out_of_stock
GFG-LE1	13609631	0	out_of_stock
GFG-LE1	13609644	0	out_of_stock
GFG-LE1	13609585	0	out_of_stock
GFG-LE1	12663292	0	out_of_stock
GFG-LE1	12657696	1	in_stock
GFG-LE1	12657698	1	in_stock
GFG-LE1	12657708	0	out_of_stock
GFG-LE1	12657714	0	out_of_stock
GFG-LE1	12657715	0	out_of_stock
GFG-LE1	12665192	0	out_of_stock
GFG-LE1	12665312	0	out_of_stock
GFG-LE1	12665315	0	out_of_stock
GFG-LE1	13415775	0	out_of_stock
GFG-LE1	13487996	0	out_of_stock
GFG-LE1	13487999	0	out_of_stock
GFG-LE1	13415822	0	out_of_stock
GFG-LE1	12203461	0	out_of_stock
GFG-LE1	12663296	0	out_of_stock
GFG-LE1	13415773	0	out_of_stock
GFG-LE1	9284867	0	out_of_stock
GFG-LE1	9284870	1	in_stock
GFG-LE1	10713949	1	in_stock
GFG-LE1	9720758	0	out_of_stock
GFG-LE1	9720762	0	out_of_stock
GFG-LE1	9720752	0	out_of_stock
GFG-LE1	10715153	0	out_of_stock
GFG-LE1	12382149	1	in_stock
GFG-LE1	9720763	0	out_of_stock
GFG-LE1	6008976	1	in_stock
GFG-LE1	10715159	1	in_stock
GFG-LE1	10715160	1	in_stock
GFG-LE1	10715164	1	in_stock
GFG-LE1	10715172	1	in_stock
GFG-LE1	12382153	1	in_stock
GFG-LE1	12382158	0	out_of_stock
GFG-LE1	11393905	1	in_stock
GFG-LE1	10208812	0	out_of_stock
GFG-LE1	10208834	0	out_of_stock
GFG-LE1	10715183	0	out_of_stock
GFG-LE1	10715181	0	out_of_stock
GFG-LE1	10715180	0	out_of_stock
GFG-LE1	12382151	0	out_of_stock
GFG-LE1	12599436	0	out_of_stock
GFG-LE1	10638032	1	in_stock
GFG-LE1	2667112	0	out_of_stock
GFG-LE1	2667113	0	out_of_stock
GFG-LE1	4316461	0	out_of_stock
GFG-LE1	2594996	0	out_of_stock
GFG-LE1	2594997	0	out_of_stock
GFG-LE1	2594998	0	out_of_stock
GFG-LE1	2594999	0	out_of_stock
GFG-LE1	2595000	0	out_of_stock
GFG-LE1	2595001	0	out_of_stock
GFG-LE1	2595002	0	out_of_stock
GFG-LE1	2595003	0	out_of_stock
GFG-LE1	2595004	0	out_of_stock
GFG-LE1	2595005	0	out_of_stock
GFG-LE1	2595006	0	out_of_stock
GFG-LE1	2595007	0	out_of_stock
GFG-LE1	2595008	0	out_of_stock
GFG-LE1	2595009	0	out_of_stock
GFG-LE1	2595010	0	out_of_stock
GFG-LE1	2595011	0	out_of_stock
GFG-LE1	2595012	1	in_stock
GFG-LE1	2595013	0	out_of_stock
GFG-LE1	2595014	0	out_of_stock
GFG-LE1	2595015	0	out_of_stock
GFG-LE1	2595016	0	out_of_stock
GFG-LE1	2595017	0	out_of_stock
GFG-LE1	2595018	0	out_of_stock
GFG-LE1	2595019	1	in_stock
GFG-LE1	2595020	0	out_of_stock
GFG-LE1	2595021	0	out_of_stock
GFG-LE1	2595022	0	out_of_stock
GFG-LE1	2595023	1	in_stock
GFG-LE1	2595024	0	out_of_stock
GFG-LE1	2595025	0	out_of_stock
GFG-LE1	2595026	0	out_of_stock
GFG-LE1	2595027	0	out_of_stock
GFG-LE1	2595029	0	out_of_stock
GFG-LE1	2595030	0	out_of_stock
GFG-LE1	2595031	0	out_of_stock
GFG-LE1	2595032	0	out_of_stock
GFG-LE1	2595033	0	out_of_stock
GFG-LE1	2595034	0	out_of_stock
GFG-LE1	2771777	0	out_of_stock
GFG-LE1	2771778	0	out_of_stock
GFG-LE1	2771779	0	out_of_stock
GFG-LE1	2771780	0	out_of_stock
GFG-LE1	2771781	0	out_of_stock
GFG-LE1	2771782	0	out_of_stock
GFG-LE1	2771783	0	out_of_stock
GFG-LE1	2771784	0	out_of_stock
GFG-LE1	2771785	0	out_of_stock
GFG-LE1	2771786	0	out_of_stock
GFG-LE1	2771787	0	out_of_stock
GFG-LE1	2771788	0	out_of_stock
GFG-LE1	2771789	0	out_of_stock
GFG-LE1	2771790	0	out_of_stock
GFG-LE1	2771791	0	out_of_stock
GFG-LE1	2771792	0	out_of_stock
GFG-LE1	2771793	1	in_stock
GFG-LE1	2771794	0	out_of_stock
GFG-LE1	2771795	0	out_of_stock
GFG-LE1	2771796	0	out_of_stock
GFG-LE1	2771797	0	out_of_stock
GFG-LE1	2771798	0	out_of_stock
GFG-LE1	2771799	0	out_of_stock
GFG-LE1	2771800	1	in_stock
GFG-LE1	2771801	0	out_of_stock
GFG-LE1	2771802	0	out_of_stock
GFG-LE1	2771803	0	out_of_stock
GFG-LE1	2771804	1	in_stock
GFG-LE1	2771805	0	out_of_stock
GFG-LE1	2771806	0	out_of_stock
GFG-LE1	2771807	0	out_of_stock
GFG-LE1	2771808	0	out_of_stock
GFG-LE1	2771810	0	out_of_stock
GFG-LE1	2771811	0	out_of_stock
GFG-LE1	2771812	0	out_of_stock
GFG-LE1	2771813	0	out_of_stock
GFG-LE1	2771814	0	out_of_stock
GFG-LE1	2771815	0	out_of_stock
GFG-LE1	2775822	0	out_of_stock
GFG-LE1	15957143	0	out_of_stock
GFG-LE1	15957146	0	out_of_stock
GFG-LE1	15957120	0	out_of_stock
GFG-LE1	15957110	0	out_of_stock
GFG-LE1	15706238	0	out_of_stock
GFG-LE1	3346737_18599919	0	out_of_stock
GFG-LE1	3346737_18599920	0	out_of_stock
GFG-LE1	3346737_18599921	0	out_of_stock
GFG-LE1	3346738_18599929	0	out_of_stock
GFG-LE1	3346738_18599930	0	out_of_stock
GFG-LE1	3346738_18599931	0	out_of_stock
GFG-LE1	13705697	0	out_of_stock
GFG-LE1	15061294	0	out_of_stock
GFG-LE1	15061304	0	out_of_stock
GFG-LE1	15061351	0	out_of_stock
GFG-LE1	15546932	0	out_of_stock
GFG-LE1	15440765	0	out_of_stock
GFG-LE1	20109704	0	out_of_stock
GFG-LE1	15061713	0	out_of_stock
GFG-LE1	15440724	0	out_of_stock
GFG-LE1	15440767	0	out_of_stock
GFG-LE1	15852696	0	out_of_stock
GFG-LE1	10208948	1	in_stock
GFG-LE1	12018953_51839765	0	out_of_stock
GFG-LE1	12018953_51839766	0	out_of_stock
GFG-LE1	12018953_51839767	0	out_of_stock
GFG-LE1	12018953_51839768	0	out_of_stock
GFG-LE1	12018953_51839769	0	out_of_stock
GFG-LE1	11061771	0	out_of_stock
GFG-LE1	13316193	1	in_stock
GFG-LE1	13335121	0	out_of_stock
GFG-LE1	13316201	0	out_of_stock
GFG-LE1	14337996	1	in_stock
GFG-LE1	13622241	1	in_stock
GFG-LE1	13622263	1	in_stock
GFG-LE1	13622268	0	out_of_stock
GFG-LE1	13705610	0	out_of_stock
GFG-LE1	13622267	0	out_of_stock
GFG-LE1	13622248	0	out_of_stock
GFG-LE1	13622255	0	out_of_stock
GFG-LE1	13622257	0	out_of_stock
GFG-LE1	13622239	0	out_of_stock
GFG-LE1	13622262	0	out_of_stock
GFG-LE1	13539412	0	out_of_stock
GFG-LE1	11159466	1	in_stock
GFG-LE1	12663302	0	out_of_stock
GFG-LE1	13558007	1	in_stock
GFG-LE1	13539420	0	out_of_stock
GFG-LE1	13402399	0	out_of_stock
GFG-LE1	13402402	0	out_of_stock
GFG-LE1	13402404	0	out_of_stock
GFG-LE1	13402407	0	out_of_stock
GFG-LE1	13757507	0	out_of_stock
GFG-LE1	13608931	0	out_of_stock
GFG-LE1	13997478	1	in_stock
GFG-LE1	13997483	1	in_stock
GFG-LE1	13997488	0	out_of_stock
GFG-LE1	13997480	0	out_of_stock
GFG-LE1	13997482	1	in_stock
GFG-LE1	13997491	0	out_of_stock
GFG-LE1	13997459	0	out_of_stock
GFG-LE1	13997439	1	in_stock
GFG-LE1	13997448	0	out_of_stock
GFG-LE1	13997446	0	out_of_stock
GFG-LE1	15006371	1	in_stock
GFG-LE1	14491663	0	out_of_stock
GFG-LE1	13997497	0	out_of_stock
GFG-LE1	15009881	0	out_of_stock
GFG-LE1	15009860	0	out_of_stock
GFG-LE1	15009886	0	out_of_stock
GFG-LE1	15779658	0	out_of_stock
GFG-LE1	15824513	0	out_of_stock
GFG-LE1	15824483	0	out_of_stock
GFG-LE1	15824519	0	out_of_stock
GFG-LE1	15824524	0	out_of_stock
GFG-LE1	15824450	0	out_of_stock
GFG-LE1	15824454	0	out_of_stock
GFG-LE1	15519654	0	out_of_stock
GFG-LE1	16384700	0	out_of_stock
GFG-LE1	17106172	1	in_stock
GFG-LE1	18106979	1	in_stock
GFG-LE1	20430848	0	out_of_stock
GFG-LE1	20434603	0	out_of_stock
GFG-LE1	18736232	1	in_stock
GFG-LE1	19395052	1	in_stock
GFG-LE1	20348771	1	in_stock
GFG-LE1	20430847	1	in_stock
GFG-LE1	20185488	1	in_stock
GFG-LE1	20459012	1	in_stock
GFG-LE1	21130933	1	in_stock
GFG-LE1	21130940	0	out_of_stock
GFG-LE1	21130963	0	out_of_stock
GFG-LE1	21130952	1	in_stock
GFG-LE1	21130954	1	in_stock
GFG-LE1	21130960	1	in_stock
GFG-LE1	21130962	1	in_stock
GFG-LE1	21130965	1	in_stock
GFG-LE1	21130945	0	out_of_stock
GFG-LE1	13080453	1	in_stock
GFG-LE1	13080458	1	in_stock
GFG-LE1	13080456	1	in_stock
GFG-LE1	13080461	1	in_stock
GFG-LE1	13080438	1	in_stock
GFG-LE1	13080459	1	in_stock
GFG-LE1	19128803	1	in_stock
GFG-LE1	20867861	0	out_of_stock
GFG-LE1	21069124	0	out_of_stock
GFG-LE1	19402049	1	in_stock
GFG-LE1	21069164	0	out_of_stock
GFG-LE1	21155180	0	out_of_stock
GFG-LE1	21155181	0	out_of_stock
GFG-LE1	21155182	0	out_of_stock
GFG-LE1	20459181	0	out_of_stock
GFG-LE1	20459182	0	out_of_stock
GFG-LE1	20434587	0	out_of_stock
GFG-LE1	20609569	0	out_of_stock
GFG-LE1	20609570	0	out_of_stock
GFG-LE1	21095444	1	in_stock
GFG-LE1	4484946	0	out_of_stock
GFG-LE1	2644345	0	out_of_stock
GFG-LE1	12071963	0	out_of_stock
GFG-LE1	12071976	0	out_of_stock
GFG-LE1	12071965	0	out_of_stock
GFG-LE1	12071962	0	out_of_stock
GFG-LE1	15061284	0	out_of_stock
GFG-LE1	15061286	0	out_of_stock
GFG-LE1	16470630	0	out_of_stock
GFG-LE1	16470633	0	out_of_stock
GFG-LE1	16470634	0	out_of_stock
GFG-LE1	4497038	0	out_of_stock
GFG-LE1	2777562	0	out_of_stock
GFG-LE1	2777568	0	out_of_stock
GFG-LE1	2777574	0	out_of_stock
GFG-LE1	2777580	0	out_of_stock
GFG-LE1	2777586	0	out_of_stock
GFG-LE1	2777565	0	out_of_stock
GFG-LE1	2777571	0	out_of_stock
GFG-LE1	2777577	0	out_of_stock
GFG-LE1	2777583	0	out_of_stock
GFG-LE1	2777587	0	out_of_stock
GFG-LE1	2777561	0	out_of_stock
GFG-LE1	2777567	0	out_of_stock
GFG-LE1	2777573	0	out_of_stock
GFG-LE1	2777579	0	out_of_stock
GFG-LE1	2777585	0	out_of_stock
GFG-LE1	2777564	0	out_of_stock
GFG-LE1	2777570	0	out_of_stock
GFG-LE1	2777576	0	out_of_stock
GFG-LE1	2777582	0	out_of_stock
GFG-LE1	2777588	0	out_of_stock
GFG-LE1	2777560	0	out_of_stock
GFG-LE1	2777566	0	out_of_stock
GFG-LE1	2777572	0	out_of_stock
GFG-LE1	2777578	0	out_of_stock
GFG-LE1	2777584	0	out_of_stock
GFG-LE1	2777563	0	out_of_stock
GFG-LE1	2777569	0	out_of_stock
GFG-LE1	2777575	0	out_of_stock
GFG-LE1	2777581	0	out_of_stock
GFG-LE1	2777589	0	out_of_stock
GFG-LE1	14662556	0	out_of_stock
GFG-LE1	14662544	0	out_of_stock
GFG-LE1	13398294	0	out_of_stock
GFG-LE1	2777045	0	out_of_stock
GFG-LE1	14414385	0	out_of_stock
GFG-LE1	3352861	1	in_stock
GFG-LE1	2777692	0	out_of_stock
GFG-LE1	2777671	0	out_of_stock
GFG-LE1	2777514	0	out_of_stock
GFG-LE1	2777520	0	out_of_stock
GFG-LE1	2777526	0	out_of_stock
GFG-LE1	2777532	0	out_of_stock
GFG-LE1	2777538	0	out_of_stock
GFG-LE1	2777544	0	out_of_stock
GFG-LE1	2777517	0	out_of_stock
GFG-LE1	2777523	0	out_of_stock
GFG-LE1	2777529	0	out_of_stock
GFG-LE1	2777535	0	out_of_stock
GFG-LE1	2777025	0	out_of_stock
GFG-LE1	2777110	1	in_stock
GFG-LE1	2777095	1	in_stock
GFG-LE1	2777094	0	out_of_stock
GFG-LE1	2777053	0	out_of_stock
GFG-LE1	2777087	1	in_stock
GFG-LE1	9782157	1	in_stock
GFG-LE1	2777107	1	in_stock
GFG-LE1	2777556	0	out_of_stock
GFG-LE1	2777511	0	out_of_stock
GFG-LE1	2777550	0	out_of_stock
GFG-LE1	2777559	0	out_of_stock
GFG-LE1	2777541	0	out_of_stock
GFG-LE1	2777508	0	out_of_stock
GFG-LE1	2777015	0	out_of_stock
GFG-LE1	2777018	0	out_of_stock
GFG-LE1	13633051	1	in_stock
GFG-LE1	2777505	0	out_of_stock
GFG-LE1	2777553	0	out_of_stock
GFG-LE1	2777547	0	out_of_stock
GFG-LE1	2777027	0	out_of_stock
GFG-LE1	2777028	0	out_of_stock
GFG-LE1	2777030	1	in_stock
GFG-LE1	13633080	0	out_of_stock
GFG-LE1	2777513	0	out_of_stock
GFG-LE1	2777519	0	out_of_stock
GFG-LE1	2777525	0	out_of_stock
GFG-LE1	2777531	0	out_of_stock
GFG-LE1	2777537	0	out_of_stock
GFG-LE1	2777543	0	out_of_stock
GFG-LE1	2777516	0	out_of_stock
GFG-LE1	2777522	0	out_of_stock
GFG-LE1	2777528	0	out_of_stock
GFG-LE1	2777534	0	out_of_stock
GFG-LE1	2777555	0	out_of_stock
GFG-LE1	2777510	0	out_of_stock
GFG-LE1	2777549	0	out_of_stock
GFG-LE1	2777558	0	out_of_stock
GFG-LE1	2777540	0	out_of_stock
GFG-LE1	2777507	0	out_of_stock
GFG-LE1	2777504	0	out_of_stock
GFG-LE1	2777552	0	out_of_stock
GFG-LE1	2777546	0	out_of_stock
GFG-LE1	2777694	0	out_of_stock
GFG-LE1	2777673	0	out_of_stock
GFG-LE1	2777512	0	out_of_stock
GFG-LE1	2777518	0	out_of_stock
GFG-LE1	2777524	0	out_of_stock
GFG-LE1	2777530	0	out_of_stock
GFG-LE1	2777536	0	out_of_stock
GFG-LE1	2777542	0	out_of_stock
GFG-LE1	2777515	0	out_of_stock
GFG-LE1	2777521	0	out_of_stock
GFG-LE1	2777527	0	out_of_stock
GFG-LE1	2777533	0	out_of_stock
GFG-LE1	2777554	0	out_of_stock
GFG-LE1	2777509	0	out_of_stock
GFG-LE1	2777548	0	out_of_stock
GFG-LE1	2777557	0	out_of_stock
GFG-LE1	2777539	0	out_of_stock
GFG-LE1	2777506	0	out_of_stock
GFG-LE1	2777503	0	out_of_stock
GFG-LE1	2777551	0	out_of_stock
GFG-LE1	2777545	0	out_of_stock
GFG-LE1	10982568	0	out_of_stock
GFG-LE1	2777693	0	out_of_stock
GFG-LE1	2777672	0	out_of_stock
GFG-LE1	2777628	0	out_of_stock
GFG-LE1	2777631	0	out_of_stock
GFG-LE1	2777634	0	out_of_stock
GFG-LE1	2777637	0	out_of_stock
GFG-LE1	2777640	0	out_of_stock
GFG-LE1	2777643	0	out_of_stock
GFG-LE1	2777649	0	out_of_stock
GFG-LE1	2777655	0	out_of_stock
GFG-LE1	2777652	0	out_of_stock
GFG-LE1	2777646	0	out_of_stock
GFG-LE1	2777661	0	out_of_stock
GFG-LE1	2777658	0	out_of_stock
GFG-LE1	2777613	0	out_of_stock
GFG-LE1	2777622	0	out_of_stock
GFG-LE1	2777610	0	out_of_stock
GFG-LE1	2777616	0	out_of_stock
GFG-LE1	2777619	0	out_of_stock
GFG-LE1	2777625	0	out_of_stock
GFG-LE1	2777595	0	out_of_stock
GFG-LE1	2777601	0	out_of_stock
GFG-LE1	2777607	0	out_of_stock
GFG-LE1	2777592	0	out_of_stock
GFG-LE1	2777598	0	out_of_stock
GFG-LE1	2777604	0	out_of_stock
GFG-LE1	2777665	0	out_of_stock
GFG-LE1	2777680	0	out_of_stock
GFG-LE1	2777627	0	out_of_stock
GFG-LE1	2777630	0	out_of_stock
GFG-LE1	2777633	0	out_of_stock
GFG-LE1	2777636	0	out_of_stock
GFG-LE1	2777639	0	out_of_stock
GFG-LE1	2777642	0	out_of_stock
GFG-LE1	2777648	0	out_of_stock
GFG-LE1	2777654	0	out_of_stock
GFG-LE1	2777651	0	out_of_stock
GFG-LE1	2777645	0	out_of_stock
GFG-LE1	2777660	0	out_of_stock
GFG-LE1	2777657	0	out_of_stock
GFG-LE1	2777612	0	out_of_stock
GFG-LE1	2777621	0	out_of_stock
GFG-LE1	2777609	0	out_of_stock
GFG-LE1	2777615	0	out_of_stock
GFG-LE1	2777618	0	out_of_stock
GFG-LE1	2777624	0	out_of_stock
GFG-LE1	2777594	0	out_of_stock
GFG-LE1	2777600	0	out_of_stock
GFG-LE1	2777606	0	out_of_stock
GFG-LE1	2777591	0	out_of_stock
GFG-LE1	2777597	0	out_of_stock
GFG-LE1	2777603	0	out_of_stock
GFG-LE1	2777667	0	out_of_stock
GFG-LE1	2777682	0	out_of_stock
GFG-LE1	2777702	0	out_of_stock
GFG-LE1	5387916	0	out_of_stock
GFG-LE1	2777626	0	out_of_stock
GFG-LE1	2777629	0	out_of_stock
GFG-LE1	2777632	0	out_of_stock
GFG-LE1	2777635	0	out_of_stock
GFG-LE1	2777638	0	out_of_stock
GFG-LE1	2777641	0	out_of_stock
GFG-LE1	2777647	0	out_of_stock
GFG-LE1	2777653	0	out_of_stock
GFG-LE1	2777650	0	out_of_stock
GFG-LE1	2777644	0	out_of_stock
GFG-LE1	2777659	0	out_of_stock
GFG-LE1	2777656	0	out_of_stock
GFG-LE1	2777611	0	out_of_stock
GFG-LE1	2777620	0	out_of_stock
